DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,CPI_DIV,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2013-12,98.44,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-01,98.58,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-02,98.72,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-03,98.94,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-04,99.18,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-05,99.38,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-06,99.79,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-07,99.87,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-08,100.3,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-09,101.24,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-10,101.35,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-11,101.16,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2014-12,101.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-01,102.19,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-02,102.29,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-03,103.21,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-04,103.4,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-05,103.67,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-06,104,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-07,104.3,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-08,105.26,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-09,105.58,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-10,105.08,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-11,104.72,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2015-12,105.15,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-01,104.8,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-02,104.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-03,104.68,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-04,105.08,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-05,105.35,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-06,105.83,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-07,106.14,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-08,106.61,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-09,106.38,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-10,106.42,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-11,106.77,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2016-12,106.45,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-01,107.19,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-02,107.34,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-03,107.78,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-04,107.36,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-05,107.34,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-06,107.94,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-07,107.38,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-08,107.46,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-09,107.6,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-10,108.64,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-11,108.62,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2017-12,109.36,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-01,112.29,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-02,112.12,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-03,111.4,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-04,111.15,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-05,111.08,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-06,111.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-07,111.44,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-08,111.6,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-09,110.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-10,110.4,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-11,110.07,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2018-12,109.74,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-01,109.61,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-02,109.28,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-03,108.64,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-04,108.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-05,109.87,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-06,109.84,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-07,108.97,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-08,109.33,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-09,108.53,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-10,108.35,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-11,108.48,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2019-12,108.24,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-01,108.14,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-02,107.86,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-03,106.9,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-04,106.8,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-05,106.9,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-06,107.25,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-07,106.64,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-08,106.5,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-09,105.95,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-10,105.99,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-11,105.87,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,ALL,FCSA,2020-12,105.97,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-01,-0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-02,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-03,-0.24,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-04,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-05,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-07,0.55,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-08,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-09,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-10,0.45,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-11,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2021-12,-0.13,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-01,-2.23,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-02,-0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-03,-0.34,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-04,-0.13,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-05,0.18,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-06,0.04,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-07,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-08,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-09,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-10,-0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-11,0.04,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2023-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-01,-2.29,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-02,0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-03,-0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-04,-0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-05,0.16,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-06,0.21,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-07,-0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-08,-0.04,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-09,-0.11,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-10,0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-11,0.08,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2024-12,0.18,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-01,1.12,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-02,-0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-03,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-04,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-05,0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-06,-0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-07,0.5,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-08,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-09,-0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-10,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-11,-0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,TOB,FCSA,2025-12,0.07,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-01,0.54,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-02,-0.42,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-03,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-04,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-05,0.13,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-07,0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-08,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-09,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-10,0.17,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-11,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2021-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-01,0.15,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-02,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-03,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-04,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-05,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-07,2.07,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-08,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-09,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-10,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-11,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2023-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-01,-0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-02,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-03,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-04,0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-05,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-07,0.25,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-08,0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-09,-0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-10,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-11,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2024-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-01,0.17,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-02,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-03,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-04,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-05,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-06,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-07,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-08,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-09,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-10,0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-11,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG21,PERCENT,AE,M,MED,FCSA,2025-12,0,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-01,4.19,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-02,3.85,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-03,3.84,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-04,2.86,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-05,2.78,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-06,2.79,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-07,2.84,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-08,2.87,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-09,3,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-10,2.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-11,2.98,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2009-12,2.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-01,-5.96,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-02,-5.56,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-03,-5.55,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-04,-6.11,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-05,-6.18,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-06,-6.2,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-07,-6.19,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-08,-5.44,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-09,-5.55,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-10,-5.46,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-11,-5.5,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2010-12,-5.75,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-01,0.36,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-02,-1.56,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-03,0.07,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-04,0.72,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-05,0.85,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-06,0.57,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-07,0.51,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-08,-0.28,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-09,-0.23,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-10,-0.27,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-11,-0.24,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2011-12,0.04,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-01,-0.2,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-02,1.28,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-03,-0.39,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-04,-0.32,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-05,-0.31,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-06,-0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-07,0.07,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-08,0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-09,0,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-10,-0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-11,-0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_ANNCHG,PERCENT,AE,M,COM,FCSA,2012-12,-0.01,2,,
